name,rating,appearances,likeability
Michael Dowse,77.3409111039297,6,84.2689622874442
Sean Baker,88.35953154210696,5,84.15777312864911
Rob Minkoff,75.76466012833988,6,84.15356466573097
Nishikant Kamat,92.57621169197934,5,84.14275019233887
Trivikram Srinivas,77.67617801883812,6,84.11560158289424
John Crowley,88.92386377020229,5,83.93387010478607
Jeff Wadlow,81.29015204687332,6,83.88222937700102
Kamal Haasan,83.71341439145898,5,83.8444410362372
Thomas Vinterberg,105.26314664357034,4,83.76104549629464
Rakesh Roshan,71.60924467624358,7,83.6704615271058
William Castle,58.926169736434666,12,83.59613940263574
Tamra Davis,74.78477942822488,7,83.51148105267464
